MONTH,DAY,HOUR,LOAD,temperature,DATE,power
7,13,18,16112,82.7,7/13/2002,161.12
7,13,19,15774,80.7,7/13/2002,157.74
7,13,20,15397,77.8,7/13/2002,153.97
7,13,21,15539,74.8,7/13/2002,155.39
7,13,22,15457,72,7/13/2002,154.57
7,13,23,14335,69.7,7/13/2002,143.35
7,13,24,13013,68.8,7/13/2002,130.13
7,14,1,11913,67.6,7/14/2002,119.13
7,14,2,11196,66.8,7/14/2002,111.96
7,14,3,10769,65.8,7/14/2002,107.69
7,14,4,10478,64.9,7/14/2002,104.78
7,14,5,10366,64,7/14/2002,103.66
7,14,6,10291,63.5,7/14/2002,102.91
7,14,7,10602,63.4,7/14/2002,106.02
7,14,8,11527,65.4,7/14/2002,115.27
7,14,9,12831,68.1,7/14/2002,128.31
7,14,10,14032,71.2,7/14/2002,140.32
7,14,11,15009,74.2,7/14/2002,150.09
7,14,12,15692,76.6,7/14/2002,156.92
7,14,13,16066,78.7,7/14/2002,160.66
7,14,14,16204,80.6,7/14/2002,162.04
7,14,15,16318,82.1,7/14/2002,163.18
7,14,16,16469,82.8,7/14/2002,164.69
7,14,17,16712,82.9,7/14/2002,167.12
7,14,18,16852,82.4,7/14/2002,168.52
7,14,19,16722,81.4,7/14/2002,167.22
7,14,20,16428,78.9,7/14/2002,164.28
7,14,21,16690,76.2,7/14/2002,166.9
7,14,22,16624,74,7/14/2002,166.24
7,14,23,15294,71.6,7/14/2002,152.94
7,14,24,13711,70,7/14/2002,137.11
7,15,1,12584,68.7,7/15/2002,125.84
7,15,2,11936,67.6,7/15/2002,119.36
7,15,3,11579,66.4,7/15/2002,115.79
7,15,4,11407,66.1,7/15/2002,114.07
7,15,5,11563,65.6,7/15/2002,115.63
7,15,6,12221,64.8,7/15/2002,122.21
7,15,7,13891,65.1,7/15/2002,138.91
7,15,8,16099,67.1,7/15/2002,160.99
7,15,9,17715,70.4,7/15/2002,177.15
7,15,10,18915,73.3,7/15/2002,189.15
7,15,11,19971,75.8,7/15/2002,199.71
7,15,12,20688,79.6,7/15/2002,206.88
7,15,13,21018,82.2,7/15/2002,210.18
7,15,14,21172,83.5,7/15/2002,211.72
7,15,15,21199,82.8,7/15/2002,211.99
7,15,16,21256,84.3,7/15/2002,212.56
7,15,17,21290,84.3,7/15/2002,212.9
7,15,18,20997,80.9,7/15/2002,209.97
7,15,19,20244,79.2,7/15/2002,202.44
7,15,20,19445,76.9,7/15/2002,194.45
7,15,21,19016,74,7/15/2002,190.16
7,15,22,18400,71.9,7/15/2002,184
7,15,23,16637,70.1,7/15/2002,166.37
7,15,24,14668,69.4,7/15/2002,146.68
7,16,1,13317,67.2,7/16/2002,133.17
7,16,2,12552,66.8,7/16/2002,125.52
7,16,3,12034,65.9,7/16/2002,120.34
7,16,4,11777,64.8,7/16/2002,117.77
7,16,5,11843,63.8,7/16/2002,118.43
7,16,6,12341,63.5,7/16/2002,123.41
7,16,7,13917,63.2,7/16/2002,139.17
7,16,8,15834,65.4,7/16/2002,158.34
7,16,9,16978,67.5,7/16/2002,169.78
7,16,10,17702,70.3,7/16/2002,177.02
7,16,11,18216,72.8,7/16/2002,182.16
7,16,12,18484,74,7/16/2002,184.84
7,16,13,18616,75.2,7/16/2002,186.16
7,16,14,18802,76.9,7/16/2002,188.02
7,16,15,18790,77.6,7/16/2002,187.9
7,16,16,18709,77.1,7/16/2002,187.09
7,16,17,18613,78.2,7/16/2002,186.13
7,16,18,18253,75.1,7/16/2002,182.53
7,16,19,17613,73.2,7/16/2002,176.13
7,16,20,17033,72.2,7/16/2002,170.33
7,16,21,17043,69.9,7/16/2002,170.43
7,16,22,16653,68.8,7/16/2002,166.53
7,16,23,14989,67.2,7/16/2002,149.89
7,16,24,13248,64.2,7/16/2002,132.48
7,17,1,11998,63.3,7/17/2002,119.98
7,17,2,11303,61.7,7/17/2002,113.03
7,17,3,10908,60.9,7/17/2002,109.08
7,17,4,10723,59.6,7/17/2002,107.23
7,17,5,10877,58.6,7/17/2002,108.77
7,17,6,11469,57.3,7/17/2002,114.69
7,17,7,13048,57.6,7/17/2002,130.48
7,17,8,15022,60.6,7/17/2002,150.22
7,17,9,16360,65,7/17/2002,163.6
7,17,10,17246,68.4,7/17/2002,172.46
7,17,11,18045,70.5,7/17/2002,180.45
7,17,12,18545,72.8,7/17/2002,185.45
7,17,13,18852,75.3,7/17/2002,188.52
7,17,14,19257,77.4,7/17/2002,192.57
7,17,15,19526,78.2,7/17/2002,195.26
7,17,16,19661,78.7,7/17/2002,196.61
7,17,17,19810,80.6,7/17/2002,198.1
7,17,18,19679,80.2,7/17/2002,196.79
7,17,19,19192,80.1,7/17/2002,191.92
7,17,20,18639,80.1,7/17/2002,186.39
7,17,21,18721,77.3,7/17/2002,187.21
7,17,22,18289,74.5,7/17/2002,182.89
7,17,23,16607,73.4,7/17/2002,166.07
7,17,24,14851,72.5,7/17/2002,148.51
7,18,1,13553,71.8,7/18/2002,135.53
7,18,2,12808,71.2,7/18/2002,128.08
7,18,3,12397,70.9,7/18/2002,123.97
7,18,4,12236,70.7,7/18/2002,122.36
7,18,5,12386,70.8,7/18/2002,123.86
7,18,6,13136,70.3,7/18/2002,131.36
7,18,7,14756,69.3,7/18/2002,147.56
7,18,8,17085,71.8,7/18/2002,170.85
7,18,9,18884,75.6,7/18/2002,188.84
7,18,10,20257,79.3,7/18/2002,202.57
7,18,11,21433,82.1,7/18/2002,214.33
7,18,12,22185,83.8,7/18/2002,221.85
7,18,13,22566,85.8,7/18/2002,225.66
7,18,14,22961,86.8,7/18/2002,229.61
7,18,15,23081,87.4,7/18/2002,230.81
7,18,16,23089,87.5,7/18/2002,230.89
7,18,17,23090,88.2,7/18/2002,230.9
7,18,18,22749,87.6,7/18/2002,227.49
7,18,19,22103,85,7/18/2002,221.03
7,18,20,21478,83.6,7/18/2002,214.78
7,18,21,21358,79.6,7/18/2002,213.58
7,18,22,20671,76.8,7/18/2002,206.71
7,18,23,18716,75.8,7/18/2002,187.16
7,18,24,16705,75.5,7/18/2002,167.05
7,19,1,15197,73.1,7/19/2002,151.97
7,19,2,14303,73,7/19/2002,143.03
7,19,3,13667,71.4,7/19/2002,136.67
7,19,4,13350,70.9,7/19/2002,133.5
7,19,5,13341,69.9,7/19/2002,133.41
7,19,6,13955,69.5,7/19/2002,139.55
7,19,7,15359,69.1,7/19/2002,153.59
7,19,8,17190,68.8,7/19/2002,171.9
7,19,9,18400,69.7,7/19/2002,184
7,19,10,19216,70.3,7/19/2002,192.16
7,19,11,19870,71.7,7/19/2002,198.7
7,19,12,20248,72.5,7/19/2002,202.48
7,19,13,20441,73.7,7/19/2002,204.41
7,19,14,20715,75.4,7/19/2002,207.15
7,19,15,20730,76.3,7/19/2002,207.3
7,19,16,20481,77.2,7/19/2002,204.81
7,19,17,19976,75.2,7/19/2002,199.76
7,19,18,19376,70.3,7/19/2002,193.76
7,19,19,18691,70,7/19/2002,186.91
7,19,20,18013,68.7,7/19/2002,180.13
7,19,21,17656,67.9,7/19/2002,176.56
7,19,22,16904,67.2,7/19/2002,169.04
7,19,23,15481,66.9,7/19/2002,154.81
7,19,24,14046,66.8,7/19/2002,140.46
7,20,1,12872,66.5,7/20/2002,128.72
7,20,2,12078,66.1,7/20/2002,120.78
7,20,3,11610,65.4,7/20/2002,116.1
7,20,4,11357,65.6,7/20/2002,113.57
7,20,5,11313,65.4,7/20/2002,113.13
7,20,6,11494,65.1,7/20/2002,114.94
7,20,7,12027,65.1,7/20/2002,120.27
7,20,8,13151,65.4,7/20/2002,131.51
7,20,9,14437,66.2,7/20/2002,144.37
7,20,10,15396,67.6,7/20/2002,153.96
7,20,11,15836,67.3,7/20/2002,158.36
7,20,12,15911,68.8,7/20/2002,159.11
7,20,13,15813,70.1,7/20/2002,158.13
7,20,14,15690,70.7,7/20/2002,156.9
7,20,15,15599,73.5,7/20/2002,155.99
7,20,16,15636,74.5,7/20/2002,156.36
7,20,17,15763,74.8,7/20/2002,157.63
7,20,18,15825,74.8,7/20/2002,158.25
7,20,19,15612,74,7/20/2002,156.12
7,20,20,15227,72.6,7/20/2002,152.27
7,20,21,15381,71.1,7/20/2002,153.81
7,20,22,15253,68.7,7/20/2002,152.53
7,20,23,14119,67.2,7/20/2002,141.19
7,20,24,12809,66.1,7/20/2002,128.09
7,21,1,11701,64.7,7/21/2002,117.01
7,21,2,11029,64.1,7/21/2002,110.29
7,21,3,10619,64,7/21/2002,106.19
7,21,4,10384,64.2,7/21/2002,103.84
7,21,5,10308,64.3,7/21/2002,103.08
7,21,6,10275,63.8,7/21/2002,102.75
7,21,7,10545,63.9,7/21/2002,105.45
7,21,8,11449,64.8,7/21/2002,114.49
7,21,9,12767,67.2,7/21/2002,127.67
7,21,10,13941,69.7,7/21/2002,139.41
7,21,11,14785,72,7/21/2002,147.85
7,21,12,15425,74.5,7/21/2002,154.25
7,21,13,15837,75.9,7/21/2002,158.37
7,21,14,16053,77.5,7/21/2002,160.53
7,21,15,16128,79.1,7/21/2002,161.28
7,21,16,16288,81.2,7/21/2002,162.88
7,21,17,16493,81.4,7/21/2002,164.93
7,21,18,16678,81,7/21/2002,166.78
7,21,19,16488,80,7/21/2002,164.88
7,21,20,16149,77.2,7/21/2002,161.49
7,21,21,16453,73.8,7/21/2002,164.53
7,21,22,16227,71,7/21/2002,162.27
7,21,23,14864,69.4,7/21/2002,148.64
7,21,24,13353,68.4,7/21/2002,133.53
7,22,1,12391,67.4,7/22/2002,123.91
7,22,2,11785,67.1,7/22/2002,117.85
7,22,3,11510,67.2,7/22/2002,115.1
7,22,4,11418,66.9,7/22/2002,114.18
7,22,5,11591,67.1,7/22/2002,115.91
7,22,6,12295,66.2,7/22/2002,122.95
7,22,7,14006,66.3,7/22/2002,140.06
7,22,8,16194,67.9,7/22/2002,161.94
7,22,9,17840,71.1,7/22/2002,178.4
7,22,10,19092,74.6,7/22/2002,190.92
7,22,11,20146,77.8,7/22/2002,201.46
7,22,12,20928,80.3,7/22/2002,209.28
7,22,13,21469,83,7/22/2002,214.69
7,22,14,22038,84.9,7/22/2002,220.38
7,22,15,22221,85.8,7/22/2002,222.21
7,22,16,22308,86.2,7/22/2002,223.08
7,22,17,22402,86.9,7/22/2002,224.02
7,22,18,22218,86.1,7/22/2002,222.18
7,22,19,21618,84.8,7/22/2002,216.18
7,22,20,20831,81.8,7/22/2002,208.31
7,22,21,20756,79.6,7/22/2002,207.56
7,22,22,20096,78.1,7/22/2002,200.96
7,22,23,18119,76.8,7/22/2002,181.19
7,22,24,16164,76.2,7/22/2002,161.64
7,23,1,14729,74.9,7/23/2002,147.29
7,23,2,13952,74.8,7/23/2002,139.52
7,23,3,13531,74.6,7/23/2002,135.31
7,23,4,13317,74.5,7/23/2002,133.17
7,23,5,13443,73.3,7/23/2002,134.43
7,23,6,14134,73.1,7/23/2002,141.34
7,23,7,15844,73.5,7/23/2002,158.44
7,23,8,18087,74.5,7/23/2002,180.87
7,23,9,19864,77.5,7/23/2002,198.64
7,23,10,21323,80.4,7/23/2002,213.23
7,23,11,22564,83.5,7/23/2002,225.64
7,23,12,23488,86.7,7/23/2002,234.88
7,23,13,24091,88.8,7/23/2002,240.91
7,23,14,24563,90.3,7/23/2002,245.63
7,23,15,24539,91,7/23/2002,245.39
7,23,16,23729,90.3,7/23/2002,237.29
7,23,17,22416,79.6,7/23/2002,224.16
7,23,18,21374,73.6,7/23/2002,213.74
7,23,19,20553,72.4,7/23/2002,205.53
7,23,20,19902,71.9,7/23/2002,199.02
7,23,21,19639,71.4,7/23/2002,196.39
7,23,22,18696,70.9,7/23/2002,186.96
7,23,23,16906,70.7,7/23/2002,169.06
7,23,24,15139,70.4,7/23/2002,151.39
7,24,1,13807,69.5,7/24/2002,138.07
7,24,2,12999,68.7,7/24/2002,129.99
7,24,3,12444,66.4,7/24/2002,124.44
7,24,4,12066,64,7/24/2002,120.66
7,24,5,12024,62.9,7/24/2002,120.24
7,24,6,12579,61.4,7/24/2002,125.79
7,24,7,13890,60.7,7/24/2002,138.9
7,24,8,15464,60.9,7/24/2002,154.64
7,24,9,16428,62.6,7/24/2002,164.28
7,24,10,17050,64.3,7/24/2002,170.5
7,24,11,17571,66.5,7/24/2002,175.71
7,24,12,17793,68.6,7/24/2002,177.93
7,24,13,17854,70.3,7/24/2002,178.54
7,24,14,17961,71.1,7/24/2002,179.61
7,24,15,17912,71.8,7/24/2002,179.12
7,24,16,17805,72.2,7/24/2002,178.05
7,24,17,17685,72.1,7/24/2002,176.85
7,24,18,17311,71.3,7/24/2002,173.11
7,24,19,16728,69.6,7/24/2002,167.28
7,24,20,16149,68.1,7/24/2002,161.49
7,24,21,16258,66.4,7/24/2002,162.58
7,24,22,15845,64.5,7/24/2002,158.45
7,24,23,14218,63.3,7/24/2002,142.18
7,24,24,12584,60.9,7/24/2002,125.84
7,25,1,11465,60.1,7/25/2002,114.65
7,25,2,10802,58.8,7/25/2002,108.02
7,25,3,10483,58.1,7/25/2002,104.83
7,25,4,10319,57.6,7/25/2002,103.19
7,25,5,10449,56.4,7/25/2002,104.49
7,25,6,11068,56.3,7/25/2002,110.68
7,25,7,12561,55.9,7/25/2002,125.61
7,25,8,14441,58.6,7/25/2002,144.41
7,25,9,15678,62.2,7/25/2002,156.78
7,25,10,16448,66.3,7/25/2002,164.48
7,25,11,16998,69.1,7/25/2002,169.98
7,25,12,17270,70.2,7/25/2002,172.7
7,25,13,17345,71.1,7/25/2002,173.45
7,25,14,17493,71.9,7/25/2002,174.93
7,25,15,17479,72.9,7/25/2002,174.79
7,25,16,17408,72.9,7/25/2002,174.08
7,25,17,17310,72.3,7/25/2002,173.1
7,25,18,17023,71.8,7/25/2002,170.23
7,25,19,16468,71.8,7/25/2002,164.68
7,25,20,15956,70.5,7/25/2002,159.56
7,25,21,16118,67.5,7/25/2002,161.18
7,25,22,15663,65.4,7/25/2002,156.63
7,25,23,14082,63.3,7/25/2002,140.82
7,25,24,12518,61.9,7/25/2002,125.18
7,26,1,11376,60.7,7/26/2002,113.76
7,26,2,10729,59.4,7/26/2002,107.29
7,26,3,10381,57.9,7/26/2002,103.81
7,26,4,10221,56.5,7/26/2002,102.21
7,26,5,10374,56.2,7/26/2002,103.74
7,26,6,11009,55.1,7/26/2002,110.09
7,26,7,12405,54.7,7/26/2002,124.05
7,26,8,14201,56.6,7/26/2002,142.01
7,26,9,15400,59.6,7/26/2002,154
7,26,10,16138,62.3,7/26/2002,161.38
7,26,11,16581,65.8,7/26/2002,165.81
7,26,12,16851,68.3,7/26/2002,168.51
7,26,13,16832,69.8,7/26/2002,168.32
7,26,14,16824,70.3,7/26/2002,168.24
7,26,15,16658,70.7,7/26/2002,166.58
7,26,16,16377,70.7,7/26/2002,163.77
7,26,17,16103,69.9,7/26/2002,161.03
7,26,18,15713,68.9,7/26/2002,157.13
7,26,19,15246,68.6,7/26/2002,152.46
7,26,20,14896,67.1,7/26/2002,148.96
7,26,21,15125,65.2,7/26/2002,151.25
7,26,22,14719,63.5,7/26/2002,147.19
7,26,23,13448,63.1,7/26/2002,134.48
7,26,24,12097,62.5,7/26/2002,120.97
7,27,1,11081,62.2,7/27/2002,110.81
7,27,2,10477,62,7/27/2002,104.77
7,27,3,10153,61.6,7/27/2002,101.53
7,27,4,9989,61.6,7/27/2002,99.89
7,27,5,9995,62,7/27/2002,99.95
7,27,6,10257,61.8,7/27/2002,102.57
7,27,7,10802,61.8,7/27/2002,108.02
7,27,8,11890,62.5,7/27/2002,118.9
7,27,9,13213,63.5,7/27/2002,132.13
7,27,10,14250,64.8,7/27/2002,142.5
7,27,11,14774,66,7/27/2002,147.74
7,27,12,14895,67.3,7/27/2002,148.95
7,27,13,14725,68.2,7/27/2002,147.25
7,27,14,14462,69,7/27/2002,144.62
7,27,15,14244,70,7/27/2002,142.44
7,27,16,14109,70.9,7/27/2002,141.09
7,27,17,14153,71,7/27/2002,141.53
7,27,18,14260,71,7/27/2002,142.6
7,27,19,14212,71.2,7/27/2002,142.12
7,27,20,14128,70.7,7/27/2002,141.28
7,27,21,14491,69.5,7/27/2002,144.91
7,27,22,14311,67.7,7/27/2002,143.11
7,27,23,13320,67.3,7/27/2002,133.2
7,27,24,12163,66.2,7/27/2002,121.63
7,28,1,11204,65.7,7/28/2002,112.04
7,28,2,10601,65.5,7/28/2002,106.01
7,28,3,10277,65.2,7/28/2002,102.77
7,28,4,10089,65,7/28/2002,100.89
7,28,5,10052,65,7/28/2002,100.52
7,28,6,10119,65.2,7/28/2002,101.19
7,28,7,10386,65.2,7/28/2002,103.86
7,28,8,11180,65.5,7/28/2002,111.8
7,28,9,12336,66.2,7/28/2002,123.36
7,28,10,13412,67.2,7/28/2002,134.12
7,28,11,14162,68.3,7/28/2002,141.62
7,28,12,14657,70.3,7/28/2002,146.57
7,28,13,14941,70.9,7/28/2002,149.41
7,28,14,15031,72.2,7/28/2002,150.31
7,28,15,14973,72.4,7/28/2002,149.73
7,28,16,14982,71.6,7/28/2002,149.82
7,28,17,15221,72.2,7/28/2002,152.21
7,28,18,15559,73.8,7/28/2002,155.59
7,28,19,15677,74.4,7/28/2002,156.77
7,28,20,15751,74.5,7/28/2002,157.51
7,28,21,16352,73.7,7/28/2002,163.52
7,28,22,16052,73,7/28/2002,160.52
7,28,23,14904,72.9,7/28/2002,149.04
7,28,24,13561,72.4,7/28/2002,135.61
7,29,1,12558,72.7,7/29/2002,125.58
7,29,2,11968,72.3,7/29/2002,119.68
7,29,3,11686,71.5,7/29/2002,116.86
7,29,4,11597,70.7,7/29/2002,115.97
7,29,5,11849,71.1,7/29/2002,118.49
7,29,6,12760,71.4,7/29/2002,127.6
7,29,7,14544,71.7,7/29/2002,145.44
7,29,8,16830,72.1,7/29/2002,168.3
7,29,9,18723,74.6,7/29/2002,187.23
7,29,10,20308,77.9,7/29/2002,203.08
7,29,11,21574,81.5,7/29/2002,215.74
7,29,12,22318,84.3,7/29/2002,223.18
7,29,13,22748,86.6,7/29/2002,227.48
7,29,14,23205,88.2,7/29/2002,232.05
7,29,15,23404,89.5,7/29/2002,234.04
7,29,16,23495,89.8,7/29/2002,234.95
7,29,17,23586,90,7/29/2002,235.86
7,29,18,23431,90.4,7/29/2002,234.31
7,29,19,22914,90,7/29/2002,229.14
7,29,20,22262,88.1,7/29/2002,222.62
7,29,21,22207,85.3,7/29/2002,222.07
7,29,22,21381,81.7,7/29/2002,213.81
7,29,23,19241,79.4,7/29/2002,192.41
7,29,24,17063,78,7/29/2002,170.63
7,30,1,15532,76.1,7/30/2002,155.32
7,30,2,14567,74.9,7/30/2002,145.67
7,30,3,13971,73.8,7/30/2002,139.71
7,30,4,13659,73.4,7/30/2002,136.59
7,30,5,13726,73,7/30/2002,137.26
7,30,6,14408,72.6,7/30/2002,144.08
7,30,7,16057,72.3,7/30/2002,160.57
7,30,8,18296,74.9,7/30/2002,182.96
7,30,9,19992,76.7,7/30/2002,199.92
7,30,10,21242,80.1,7/30/2002,212.42
7,30,11,22391,83.4,7/30/2002,223.91
7,30,12,23158,86.2,7/30/2002,231.58
7,30,13,23617,87.2,7/30/2002,236.17
7,30,14,23968,88.6,7/30/2002,239.68
7,30,15,24125,89.3,7/30/2002,241.25
7,30,16,24206,90.6,7/30/2002,242.06
7,30,17,24229,90.3,7/30/2002,242.29
7,30,18,23819,89.8,7/30/2002,238.19
7,30,19,22981,88.2,7/30/2002,229.81
7,30,20,22124,85.7,7/30/2002,221.24
7,30,21,21954,83.1,7/30/2002,219.54
7,30,22,21131,81.4,7/30/2002,211.31
7,30,23,19029,78.9,7/30/2002,190.29
7,30,24,16856,77.3,7/30/2002,168.56
7,31,1,15237,75.3,7/31/2002,152.37
7,31,2,14225,74.9,7/31/2002,142.25
7,31,3,13606,73.3,7/31/2002,136.06
7,31,4,13238,72.2,7/31/2002,132.38
7,31,5,13230,71,7/31/2002,132.3
7,31,6,13810,69.5,7/31/2002,138.1
7,31,7,15405,69.1,7/31/2002,154.05
7,31,8,17630,72,7/31/2002,176.3
7,31,9,19319,75.5,7/31/2002,193.19
7,31,10,20647,79.7,7/31/2002,206.47
7,31,11,21765,82.5,7/31/2002,217.65
7,31,12,22522,85.1,7/31/2002,225.22
7,31,13,22924,87.6,7/31/2002,229.24
7,31,14,23337,88.7,7/31/2002,233.37
7,31,15,23525,89.8,7/31/2002,235.25
7,31,16,23616,89.8,7/31/2002,236.16
7,31,17,23699,89.2,7/31/2002,236.99
7,31,18,23488,89.1,7/31/2002,234.88
7,31,19,22840,89.4,7/31/2002,228.4
7,31,20,22078,87.4,7/31/2002,220.78
7,31,21,21998,84,7/31/2002,219.98
7,31,22,21145,80.6,7/31/2002,211.45
7,31,23,19092,78.1,7/31/2002,190.92
7,31,24,16970,77.4,7/31/2002,169.7
8,1,1,15456,76,8/1/2002,154.56
8,1,2,14526,75.7,8/1/2002,145.26
8,1,3,13907,74,8/1/2002,139.07
8,1,4,13580,73.3,8/1/2002,135.8
8,1,5,13593,72.7,8/1/2002,135.93
8,1,6,14204,72.5,8/1/2002,142.04
8,1,7,15747,71.9,8/1/2002,157.47
8,1,8,17924,74.1,8/1/2002,179.24
8,1,9,19649,77.2,8/1/2002,196.49
8,1,10,20998,80.3,8/1/2002,209.98
8,1,11,22169,82.5,8/1/2002,221.69
8,1,12,22922,83.9,8/1/2002,229.22
8,1,13,23319,86.4,8/1/2002,233.19
8,1,14,23710,86.8,8/1/2002,237.1
8,1,15,23795,87.3,8/1/2002,237.95
8,1,16,23741,86.1,8/1/2002,237.41
8,1,17,23629,86.1,8/1/2002,236.29
8,1,18,23167,85.6,8/1/2002,231.67
8,1,19,22333,83.1,8/1/2002,223.33
8,1,20,21549,81.4,8/1/2002,215.49
8,1,21,21463,78.1,8/1/2002,214.63
8,1,22,20544,75.2,8/1/2002,205.44
8,1,23,18558,74.7,8/1/2002,185.58
8,1,24,16597,74,8/1/2002,165.97
8,2,1,15051,72.7,8/2/2002,150.51
8,2,2,14151,71.8,8/2/2002,141.51
8,2,3,13606,71,8/2/2002,136.06
8,2,4,13307,70.1,8/2/2002,133.07
8,2,5,13340,68.8,8/2/2002,133.4
8,2,6,14009,68.3,8/2/2002,140.09
8,2,7,15409,67.9,8/2/2002,154.09
8,2,8,17384,70,8/2/2002,173.84
8,2,9,19016,71.4,8/2/2002,190.16
8,2,10,20254,74.5,8/2/2002,202.54
8,2,11,21254,76.6,8/2/2002,212.54
8,2,12,22008,78.2,8/2/2002,220.08
8,2,13,22443,80.9,8/2/2002,224.43
8,2,14,22845,82.4,8/2/2002,228.45
8,2,15,22919,84.2,8/2/2002,229.19
8,2,16,22346,84.8,8/2/2002,223.46
8,2,17,21312,74.4,8/2/2002,213.12
8,2,18,20383,72.9,8/2/2002,203.83
8,2,19,19345,71.7,8/2/2002,193.45
8,2,20,18600,69.8,8/2/2002,186
8,2,21,18394,69.9,8/2/2002,183.94
8,2,22,17567,69.4,8/2/2002,175.67
8,2,23,16140,70.1,8/2/2002,161.4
8,2,24,14648,69.1,8/2/2002,146.48
8,3,1,13423,68.9,8/3/2002,134.23
8,3,2,12654,69.1,8/3/2002,126.54
8,3,3,12228,69,8/3/2002,122.28
8,3,4,11945,69,8/3/2002,119.45
8,3,5,11848,68.5,8/3/2002,118.48
8,3,6,12012,67.9,8/3/2002,120.12
8,3,7,12530,67.2,8/3/2002,125.3
8,3,8,13824,68.4,8/3/2002,138.24
8,3,9,15578,71.8,8/3/2002,155.78
8,3,10,17112,74,8/3/2002,171.12
8,3,11,18280,78.4,8/3/2002,182.8
8,3,12,19060,81.8,8/3/2002,190.6
8,3,13,19446,83.7,8/3/2002,194.46
8,3,14,19591,85.6,8/3/2002,195.91
8,3,15,19678,86.3,8/3/2002,196.78
8,3,16,19810,87.1,8/3/2002,198.1
8,3,17,19970,86.6,8/3/2002,199.7
8,3,18,20008,85.6,8/3/2002,200.08
8,3,19,19672,85.3,8/3/2002,196.72
8,3,20,19135,83.6,8/3/2002,191.35
8,3,21,19207,80.4,8/3/2002,192.07
8,3,22,18706,77.6,8/3/2002,187.06
8,3,23,17248,76.1,8/3/2002,172.48
8,3,24,15640,75.5,8/3/2002,156.4
8,4,1,14321,73.4,8/4/2002,143.21
8,4,2,13387,72.2,8/4/2002,133.87
8,4,3,12762,71.7,8/4/2002,127.62
8,4,4,12343,71.2,8/4/2002,123.43
8,4,5,12104,70.4,8/4/2002,121.04
8,4,6,11985,69.5,8/4/2002,119.85
8,4,7,12156,68.7,8/4/2002,121.56
8,4,8,13211,70.1,8/4/2002,132.11
8,4,9,14815,73.2,8/4/2002,148.15
8,4,10,16377,76.2,8/4/2002,163.77
8,4,11,17666,79.3,8/4/2002,176.66
8,4,12,18678,81.6,8/4/2002,186.78
8,4,13,19286,83.7,8/4/2002,192.86
8,4,14,19581,86.2,8/4/2002,195.81
8,4,15,19792,87.1,8/4/2002,197.92
8,4,16,19992,87.5,8/4/2002,199.92
8,4,17,20172,88.4,8/4/2002,201.72
8,4,18,20222,88.4,8/4/2002,202.22
8,4,19,19925,87,8/4/2002,199.25
8,4,20,19590,83.9,8/4/2002,195.9
8,4,21,19995,81.4,8/4/2002,199.95
8,4,22,19423,79.4,8/4/2002,194.23
8,4,23,17835,77.2,8/4/2002,178.35
8,4,24,16169,76.2,8/4/2002,161.69
8,5,1,14985,75.5,8/5/2002,149.85
8,5,2,14328,75.1,8/5/2002,143.28
8,5,3,13935,74.7,8/5/2002,139.35
8,5,4,13767,74.5,8/5/2002,137.67
8,5,5,13932,74.3,8/5/2002,139.32
8,5,6,14797,74,8/5/2002,147.97
8,5,7,16417,74.4,8/5/2002,164.17
8,5,8,18431,74.6,8/5/2002,184.31
8,5,9,19885,75.5,8/5/2002,198.85
8,5,10,20958,77,8/5/2002,209.58
8,5,11,21914,79.2,8/5/2002,219.14
8,5,12,22604,81.9,8/5/2002,226.04
8,5,13,23093,83.6,8/5/2002,230.93
8,5,14,23606,86.2,8/5/2002,236.06
8,5,15,23777,87,8/5/2002,237.77
8,5,16,23784,87.4,8/5/2002,237.84
8,5,17,23767,87.2,8/5/2002,237.67
8,5,18,23496,87,8/5/2002,234.96
8,5,19,22814,85.9,8/5/2002,228.14
8,5,20,22168,81.7,8/5/2002,221.68
8,5,21,22162,80,8/5/2002,221.62
8,5,22,21082,78.5,8/5/2002,210.82
8,5,23,18975,76.9,8/5/2002,189.75
8,5,24,16913,76.8,8/5/2002,169.13
8,6,1,15325,75.9,8/6/2002,153.25
8,6,2,14461,74.4,8/6/2002,144.61
8,6,3,13886,73,8/6/2002,138.86
8,6,4,13500,72.8,8/6/2002,135
8,6,5,13435,70.9,8/6/2002,134.35
8,6,6,13895,69.5,8/6/2002,138.95
8,6,7,15043,67.7,8/6/2002,150.43
8,6,8,16544,67.3,8/6/2002,165.44
8,6,9,17460,67.6,8/6/2002,174.6
8,6,10,17905,68.1,8/6/2002,179.05
8,6,11,18130,69.1,8/6/2002,181.3
8,6,12,18160,69.3,8/6/2002,181.6
8,6,13,17983,70.8,8/6/2002,179.83
8,6,14,17959,71.2,8/6/2002,179.59
8,6,15,17824,71.7,8/6/2002,178.24
8,6,16,17607,71.6,8/6/2002,176.07
8,6,17,17459,72.5,8/6/2002,174.59
8,6,18,17149,72.3,8/6/2002,171.49
8,6,19,16596,70.9,8/6/2002,165.96
8,6,20,16138,69,8/6/2002,161.38
8,6,21,16419,66.8,8/6/2002,164.19
8,6,22,15705,64.5,8/6/2002,157.05
8,6,23,14122,63.1,8/6/2002,141.22
8,6,24,12617,62.2,8/6/2002,126.17
8,7,1,11524,62.3,8/7/2002,115.24
8,7,2,10925,61.7,8/7/2002,109.25
8,7,3,10626,61.1,8/7/2002,106.26
