MONTH,DAY,HOUR,LOAD,DRYBULB,DEWPOINT,DATE
1,25,17,15962,39.7,18.8,1/25/2002
1,25,18,17297,38.2,19,1/25/2002
1,25,19,17261,37,19.7,1/25/2002
1,25,20,16728,35.8,20.5,1/25/2002
1,25,21,16070,33.9,20.7,1/25/2002
1,25,22,15207,34.3,21.5,1/25/2002
1,25,23,13959,33.6,21.7,1/25/2002
1,25,24,12688,33.2,21.7,1/25/2002
1,26,1,11753,34.5,21.6,1/26/2002
1,26,2,11219,34.8,21.8,1/26/2002
1,26,3,10932,35,21.4,1/26/2002
1,26,4,10805,35.4,21.3,1/26/2002
1,26,5,10916,35.3,20.7,1/26/2002
1,26,6,11304,35.6,20.6,1/26/2002
1,26,7,12099,35.3,21,1/26/2002
1,26,8,13009,35.8,21.1,1/26/2002
1,26,9,14089,37,20.8,1/26/2002
1,26,10,14686,38.6,20.8,1/26/2002
1,26,11,14847,40.9,21,1/26/2002
1,26,12,14692,43.8,20.5,1/26/2002
1,26,13,14262,46.1,21.4,1/26/2002
1,26,14,13873,47.3,22,1/26/2002
1,26,15,13540,48.6,22.8,1/26/2002
1,26,16,13416,49.2,23.2,1/26/2002
1,26,17,13974,47.8,24.4,1/26/2002
1,26,18,15520,46.2,24.1,1/26/2002
1,26,19,15596,43.9,24.7,1/26/2002
1,26,20,15156,41.1,24.6,1/26/2002
1,26,21,14628,38.7,24.8,1/26/2002
1,26,22,13945,37.1,25.2,1/26/2002
1,26,23,13004,36.3,25.1,1/26/2002
1,26,24,11934,36.5,25.6,1/26/2002
1,27,1,11061,37.4,25.3,1/27/2002
1,27,2,10606,35.5,24.5,1/27/2002
1,27,3,10332,33.2,25.1,1/27/2002
1,27,4,10247,33.4,25.4,1/27/2002
1,27,5,10327,31.8,24.8,1/27/2002
1,27,6,10604,32,23.9,1/27/2002
1,27,7,11164,32.2,23.6,1/27/2002
1,27,8,11843,31.2,24.3,1/27/2002
1,27,9,12810,32.2,25.2,1/27/2002
1,27,10,13460,36.4,27.3,1/27/2002
1,27,11,13688,40.8,26.1,1/27/2002
1,27,12,13749,44.1,26.8,1/27/2002
1,27,13,13628,46.9,26.8,1/27/2002
1,27,14,13199,49.1,28.7,1/27/2002
1,27,15,12922,50.7,27.3,1/27/2002
1,27,16,12839,51.8,27.6,1/27/2002
1,27,17,13467,50.6,27.2,1/27/2002
1,27,18,15372,47.5,27.7,1/27/2002
1,27,19,15684,47.5,25.4,1/27/2002
1,27,20,15295,41.9,28.5,1/27/2002
1,27,21,14807,41.3,29.4,1/27/2002
1,27,22,13805,40.1,29.8,1/27/2002
1,27,23,12580,37.9,30,1/27/2002
1,27,24,11484,35.5,29.2,1/27/2002
1,28,1,10768,35.7,29.4,1/28/2002
1,28,2,10422,33.6,29,1/28/2002
1,28,3,10303,33.6,28.6,1/28/2002
1,28,4,10360,33.1,28.9,1/28/2002
1,28,5,10757,32.7,28.9,1/28/2002
1,28,6,12037,32.6,28.5,1/28/2002
1,28,7,14518,31.9,28.8,1/28/2002
1,28,8,16058,31.9,28.5,1/28/2002
1,28,9,16356,32.7,28.7,1/28/2002
1,28,10,16384,35.8,30.2,1/28/2002
1,28,11,16334,39.4,32,1/28/2002
1,28,12,16142,42.5,32.7,1/28/2002
1,28,13,15876,46.2,32.5,1/28/2002
1,28,14,15680,49.5,33,1/28/2002
1,28,15,15470,51.8,32.1,1/28/2002
1,28,16,15457,51.3,32.8,1/28/2002
1,28,17,16039,49.8,33.2,1/28/2002
1,28,18,17486,48.1,33.3,1/28/2002
1,28,19,17613,46.1,32.9,1/28/2002
1,28,20,17122,45.2,32.7,1/28/2002
1,28,21,16340,42.8,32.3,1/28/2002
1,28,22,15124,42.6,32.6,1/28/2002
1,28,23,13546,42.5,32.6,1/28/2002
1,28,24,12147,41.5,32.7,1/28/2002
1,29,1,11211,40.7,32.6,1/29/2002
1,29,2,10801,40.2,32.3,1/29/2002
1,29,3,10590,38.7,32.5,1/29/2002
1,29,4,10589,39.2,32.8,1/29/2002
1,29,5,10898,37.5,32.1,1/29/2002
1,29,6,12113,37.7,32.4,1/29/2002
1,29,7,14544,37.1,33.2,1/29/2002
1,29,8,15952,38,32.6,1/29/2002
1,29,9,16015,39.2,33.4,1/29/2002
1,29,10,15943,44,35.1,1/29/2002
1,29,11,15955,49,35.1,1/29/2002
1,29,12,15874,53.3,35.2,1/29/2002
1,29,13,15698,55.6,36.4,1/29/2002
1,29,14,15575,56.8,37.8,1/29/2002
1,29,15,15393,57.9,39.1,1/29/2002
1,29,16,15350,58,40,1/29/2002
1,29,17,15912,55.8,39.5,1/29/2002
1,29,18,17285,53.8,39.4,1/29/2002
1,29,19,17308,52,39,1/29/2002
1,29,20,16772,49.6,39.5,1/29/2002
1,29,21,16036,49.5,39.7,1/29/2002
1,29,22,14831,47.4,39.3,1/29/2002
1,29,23,13279,46.7,39.7,1/29/2002
1,29,24,11798,46.3,39.6,1/29/2002
1,30,1,10879,45.6,39.8,1/30/2002
1,30,2,10445,44.3,39.3,1/30/2002
1,30,3,10218,43.9,39,1/30/2002
1,30,4,10212,42.8,40.1,1/30/2002
1,30,5,10553,41.1,39.7,1/30/2002
1,30,6,11707,40.6,37.8,1/30/2002
1,30,7,14107,40.3,39.4,1/30/2002
1,30,8,15833,39.9,39.3,1/30/2002
1,30,9,16142,39.4,39,1/30/2002
1,30,10,16295,39.7,39.1,1/30/2002
1,30,11,16492,39.4,38.4,1/30/2002
1,30,12,16519,39.2,38.3,1/30/2002
1,30,13,16396,39,37.5,1/30/2002
1,30,14,16338,39.5,37.6,1/30/2002
1,30,15,16181,40.1,37.1,1/30/2002
1,30,16,16213,40.4,36.5,1/30/2002
1,30,17,16829,40.4,35.7,1/30/2002
1,30,18,17973,39,34.1,1/30/2002
1,30,19,17906,38.1,32.4,1/30/2002
1,30,20,17415,37.2,31.8,1/30/2002
1,30,21,16693,36.5,30.3,1/30/2002
1,30,22,15533,35.1,29.4,1/30/2002
1,30,23,13947,34.5,28.5,1/30/2002
1,30,24,12538,33.7,27,1/30/2002
1,31,1,11632,33,25,1/31/2002
1,31,2,11202,32,23.8,1/31/2002
1,31,3,10998,31.5,23.1,1/31/2002
1,31,4,10993,31.1,22.5,1/31/2002
1,31,5,11331,30.6,22.1,1/31/2002
1,31,6,12534,29.9,21.4,1/31/2002
1,31,7,14945,29.7,20.3,1/31/2002
1,31,8,16555,29.5,19.3,1/31/2002
1,31,9,16915,29,19,1/31/2002
1,31,10,17123,29,19.1,1/31/2002
1,31,11,17293,29.3,20.4,1/31/2002
1,31,12,17380,29.2,21.9,1/31/2002
1,31,13,17375,28.2,24.4,1/31/2002
1,31,14,17377,27.7,25.2,1/31/2002
1,31,15,17270,27.8,24.6,1/31/2002
1,31,16,17332,27.5,26.7,1/31/2002
1,31,17,17920,27.2,26.4,1/31/2002
1,31,18,18913,27.3,26.1,1/31/2002
1,31,19,18799,27.5,26.5,1/31/2002
1,31,20,18237,28.3,27,1/31/2002
1,31,21,17353,28.8,27.7,1/31/2002
1,31,22,16018,28.6,27.9,1/31/2002
1,31,23,14396,29.2,28.3,1/31/2002
1,31,24,12981,29.1,28.1,1/31/2002
2,1,1,12043,28.9,28,2/1/2002
2,1,2,11590,29.2,28.2,2/1/2002
2,1,3,11348,29,28.2,2/1/2002
2,1,4,11297,29.8,28.7,2/1/2002
2,1,5,11598,29.6,28.7,2/1/2002
2,1,6,12678,29.6,28.5,2/1/2002
2,1,7,14747,29.7,28.5,2/1/2002
2,1,8,16285,30,28.8,2/1/2002
2,1,9,16856,30.3,29,2/1/2002
2,1,10,17137,30.9,29.3,2/1/2002
2,1,11,17348,31.2,29.7,2/1/2002
2,1,12,17370,31.5,30,2/1/2002
2,1,13,17225,31.9,31.2,2/1/2002
2,1,14,17093,31.1,30.5,2/1/2002
2,1,15,16887,30.7,30.2,2/1/2002
2,1,16,16800,30.9,30.3,2/1/2002
2,1,17,17179,31.6,31,2/1/2002
2,1,18,17792,33.6,32.2,2/1/2002
2,1,19,17598,33.8,32.6,2/1/2002
2,1,20,16943,33.8,32.5,2/1/2002
2,1,21,16225,35.5,31.7,2/1/2002
2,1,22,15282,35.4,29.5,2/1/2002
2,1,23,14024,35.5,28.4,2/1/2002
2,1,24,12796,35.9,25.7,2/1/2002
2,2,1,11921,33.9,20.6,2/2/2002
2,2,2,11455,31.5,16.9,2/2/2002
2,2,3,11267,29.3,15.1,2/2/2002
2,2,4,11224,27.1,13.4,2/2/2002
2,2,5,11414,25.2,10,2/2/2002
2,2,6,11887,23.4,9.6,2/2/2002
2,2,7,12763,22.3,9.3,2/2/2002
2,2,8,13650,21.6,8.4,2/2/2002
2,2,9,14715,21.2,8.8,2/2/2002
2,2,10,15360,22.6,7.9,2/2/2002
2,2,11,15579,24,7,2/2/2002
2,2,12,15464,25.7,7,2/2/2002
2,2,13,15146,27,7.2,2/2/2002
2,2,14,14779,27.9,7.4,2/2/2002
2,2,15,14543,28.3,6.1,2/2/2002
2,2,16,14474,28.4,5.3,2/2/2002
2,2,17,15002,27.9,5.1,2/2/2002
2,2,18,16591,26.2,3.8,2/2/2002
2,2,19,16953,24.9,4,2/2/2002
2,2,20,16555,23.5,5,2/2/2002
2,2,21,16038,22.7,4.8,2/2/2002
2,2,22,15362,20.9,4.8,2/2/2002
2,2,23,14449,20.6,5.1,2/2/2002
2,2,24,13360,19.8,5.5,2/2/2002
2,3,1,12523,18.1,5.2,2/3/2002
2,3,2,12028,17,5.9,2/3/2002
2,3,3,11781,16.4,6.4,2/3/2002
2,3,4,11697,15.5,6.7,2/3/2002
2,3,5,11775,15.6,7.1,2/3/2002
2,3,6,12042,14.5,7.5,2/3/2002
2,3,7,12590,15.1,8.5,2/3/2002
2,3,8,13195,14.7,8.7,2/3/2002
2,3,9,14117,17.2,10,2/3/2002
2,3,10,14730,20.4,11.4,2/3/2002
2,3,11,14963,25,13.4,2/3/2002
2,3,12,15002,29.3,14.9,2/3/2002
2,3,13,14900,31.8,16,2/3/2002
2,3,14,14696,33.5,17,2/3/2002
2,3,15,14500,35,18.4,2/3/2002
2,3,16,14531,35.4,20.4,2/3/2002
2,3,17,15123,35,21.4,2/3/2002
2,3,18,16399,34.4,20.7,2/3/2002
2,3,19,16245,33.1,23.1,2/3/2002
2,3,20,15603,32.6,23.6,2/3/2002
2,3,21,15194,31.9,24.4,2/3/2002
2,3,22,14465,30.3,24.4,2/3/2002
2,3,23,13755,29.7,24.1,2/3/2002
2,3,24,12734,29.2,24.8,2/3/2002
2,4,1,11747,27.8,23.6,2/4/2002
2,4,2,11320,27.8,23.7,2/4/2002
2,4,3,11148,25.5,21.5,2/4/2002
2,4,4,11199,25.4,21.2,2/4/2002
2,4,5,11586,25.6,20.7,2/4/2002
2,4,6,12797,25.3,20.9,2/4/2002
2,4,7,15142,24.4,20.3,2/4/2002
2,4,8,16593,24.6,20.6,2/4/2002
2,4,9,16877,25.9,21.1,2/4/2002
2,4,10,16832,29.2,22.6,2/4/2002
2,4,11,16795,32.6,21.8,2/4/2002
2,4,12,16661,34.5,21,2/4/2002
2,4,13,16416,36.4,20.7,2/4/2002
2,4,14,16237,36.5,19.8,2/4/2002
2,4,15,16025,37.4,19.8,2/4/2002
2,4,16,16022,37,20,2/4/2002
2,4,17,16576,36.2,19.6,2/4/2002
2,4,18,18102,34.5,19.8,2/4/2002
2,4,19,18392,33.4,19,2/4/2002
2,4,20,18012,32.7,18.3,2/4/2002
2,4,21,17292,30.9,18.3,2/4/2002
2,4,22,16133,29.8,17.6,2/4/2002
2,4,23,14572,28.2,15.8,2/4/2002
2,4,24,13239,27.3,15.5,2/4/2002
2,5,1,12449,24.7,12.5,2/5/2002
2,5,2,12144,22.3,9.7,2/5/2002
2,5,3,12048,21.3,9.5,2/5/2002
2,5,4,12146,18.7,6.8,2/5/2002
2,5,5,12576,17.9,5.8,2/5/2002
2,5,6,13873,16.7,4.6,2/5/2002
2,5,7,16317,15.6,3.7,2/5/2002
2,5,8,17714,14.8,3.2,2/5/2002
2,5,9,17884,15.1,3.1,2/5/2002
2,5,10,17843,16.7,2.7,2/5/2002
2,5,11,17783,19.1,2.2,2/5/2002
2,5,12,17634,21.3,2,2/5/2002
2,5,13,17422,23.2,0.7,2/5/2002
2,5,14,17216,24.4,0.3,2/5/2002
2,5,15,16947,25.5,1,2/5/2002
2,5,16,16947,26.4,0.7,2/5/2002
2,5,17,17442,26.5,1.1,2/5/2002
2,5,18,18906,26.2,1.7,2/5/2002
2,5,19,19201,25.4,2.9,2/5/2002
2,5,20,18746,24.8,5.2,2/5/2002
2,5,21,18036,25.1,6.4,2/5/2002
2,5,22,16802,24.8,6.9,2/5/2002
2,5,23,15155,24.9,8.8,2/5/2002
2,5,24,13666,25.9,11.5,2/5/2002
2,6,1,12739,26.2,12.2,2/6/2002
2,6,2,12344,24.8,12.7,2/6/2002
2,6,3,12141,24.5,12.2,2/6/2002
2,6,4,12163,23.2,11.7,2/6/2002
2,6,5,12530,22.3,12.2,2/6/2002
2,6,6,13720,21.9,13.7,2/6/2002
2,6,7,16085,21.5,12.4,2/6/2002
2,6,8,17373,21.4,11.5,2/6/2002
2,6,9,17453,22.7,12,2/6/2002
2,6,10,17349,25.2,11.1,2/6/2002
2,6,11,17248,27.3,11,2/6/2002
2,6,12,17047,29.7,11.1,2/6/2002
2,6,13,16776,31.7,11.9,2/6/2002
2,6,14,16575,33.4,12.3,2/6/2002
2,6,15,16304,34,13.6,2/6/2002
2,6,16,16167,36,15,2/6/2002
2,6,17,16650,35.5,15.3,2/6/2002
2,6,18,18180,34.8,15.8,2/6/2002
2,6,19,18575,33.5,16.3,2/6/2002
2,6,20,18159,31.2,17.1,2/6/2002
2,6,21,17475,31.1,17.1,2/6/2002
2,6,22,16297,30.1,17.9,2/6/2002
2,6,23,14674,28.8,18,2/6/2002
2,6,24,13261,27.3,18.4,2/6/2002
2,7,1,12392,27,17.9,2/7/2002
2,7,2,11979,26,18.4,2/7/2002
2,7,3,11773,26.3,19.3,2/7/2002
2,7,4,11741,26.9,20,2/7/2002
2,7,5,12053,26.5,20.6,2/7/2002
2,7,6,13212,26.5,20.9,2/7/2002
2,7,7,15561,26.5,20.7,2/7/2002
2,7,8,16870,27.3,21.5,2/7/2002
2,7,9,17085,28.8,22.6,2/7/2002
2,7,10,17105,30.8,23.6,2/7/2002
2,7,11,17099,32.8,24.7,2/7/2002
2,7,12,16949,35.3,25.1,2/7/2002
2,7,13,16754,36.7,25.8,2/7/2002
2,7,14,16596,37.9,25.6,2/7/2002
2,7,15,16307,38.9,25.4,2/7/2002
2,7,16,16121,39.4,27.3,2/7/2002
2,7,17,16439,39.2,28.1,2/7/2002
2,7,18,17781,37.2,28.9,2/7/2002
2,7,19,18178,35.3,28.6,2/7/2002
2,7,20,17781,33,27.7,2/7/2002
2,7,21,17098,31.8,28,2/7/2002
2,7,22,15931,31,27.7,2/7/2002
2,7,23,14399,31.3,28.3,2/7/2002
2,7,24,12999,30.4,27.9,2/7/2002
2,8,1,12082,29.7,26.1,2/8/2002
2,8,2,11606,30.7,25.9,2/8/2002
2,8,3,11450,30.1,24.5,2/8/2002
2,8,4,11419,31.3,23.8,2/8/2002
2,8,5,11748,30.5,23.2,2/8/2002
2,8,6,12890,30.7,23.1,2/8/2002
2,8,7,15221,30.6,22.6,2/8/2002
2,8,8,16528,30.3,22.2,2/8/2002
2,8,9,16702,32.4,23.2,2/8/2002
2,8,10,16572,35.2,23.4,2/8/2002
2,8,11,16484,38.2,22.8,2/8/2002
2,8,12,16265,39.8,22.3,2/8/2002
2,8,13,15928,41.5,22.3,2/8/2002
2,8,14,15728,42.6,21.9,2/8/2002
2,8,15,15405,43.8,21.1,2/8/2002
2,8,16,15196,44.7,20.9,2/8/2002
2,8,17,15501,44.3,21.1,2/8/2002
2,8,18,16693,43,20.7,2/8/2002
2,8,19,17053,41.2,20.9,2/8/2002
2,8,20,16579,38.4,21.6,2/8/2002
2,8,21,15965,38,22.1,2/8/2002
2,8,22,15038,36.8,22.6,2/8/2002
2,8,23,13897,36.4,22.8,2/8/2002
2,8,24,12670,35.5,22.5,2/8/2002
2,9,1,11692,35,21.7,2/9/2002
2,9,2,11139,34.5,21.2,2/9/2002
2,9,3,10939,32.9,20.8,2/9/2002
2,9,4,10890,30,20.3,2/9/2002
2,9,5,11031,29.6,19.3,2/9/2002
2,9,6,11506,28.7,17.6,2/9/2002
2,9,7,12319,27.1,16.1,2/9/2002
2,9,8,13286,25.4,15.2,2/9/2002
2,9,9,14383,26.3,12.6,2/9/2002
2,9,10,15025,27.4,10.6,2/9/2002
2,9,11,15177,30,9.2,2/9/2002
2,9,12,14981,31.5,9.8,2/9/2002
2,9,13,14555,33.4,10.1,2/9/2002
2,9,14,14162,34.9,10.4,2/9/2002
2,9,15,13745,36.3,11,2/9/2002
2,9,16,13663,36.5,11.3,2/9/2002
2,9,17,14207,36.4,11.1,2/9/2002
2,9,18,15578,34.2,14,2/9/2002
2,9,19,16185,32.1,13.1,2/9/2002
2,9,20,15812,29.4,11.6,2/9/2002
2,9,21,15337,28.3,11.6,2/9/2002
2,9,22,14676,27.1,12.3,2/9/2002
2,9,23,13797,25.7,12.7,2/9/2002
2,9,24,12754,24.6,11.1,2/9/2002
2,10,1,11941,23.8,11.3,2/10/2002
2,10,2,11481,23.4,14.4,2/10/2002
2,10,3,11272,23.2,13.2,2/10/2002
2,10,4,11195,22,13.3,2/10/2002
2,10,5,11232,21.8,15.2,2/10/2002
2,10,6,11494,22.7,16.6,2/10/2002
2,10,7,11968,23,17.3,2/10/2002
2,10,8,12592,23.8,16.7,2/10/2002
2,10,9,13595,25.9,18.6,2/10/2002
2,10,10,14371,28.6,20.5,2/10/2002
2,10,11,14761,31.9,23.6,2/10/2002
2,10,12,14997,34.2,25.6,2/10/2002
2,10,13,15051,35.2,27.8,2/10/2002
2,10,14,14882,36,30.3,2/10/2002
2,10,15,14747,35.8,32.5,2/10/2002
2,10,16,14892,35.7,33,2/10/2002
2,10,17,15480,36,33.4,2/10/2002
2,10,18,16432,36.5,34.2,2/10/2002
2,10,19,16545,37.2,34.4,2/10/2002
2,10,20,16041,39.4,38.1,2/10/2002
2,10,21,15295,41,39.8,2/10/2002
2,10,22,14180,42.7,41.3,2/10/2002
2,10,23,12855,45.7,44,2/10/2002
2,10,24,11654,47.3,46.3,2/10/2002
2,11,1,10824,46.9,46,2/11/2002
2,11,2,10420,47.1,46,2/11/2002
2,11,3,10204,47.6,44.4,2/11/2002
2,11,4,10200,44.4,42.2,2/11/2002
2,11,5,10541,43.2,41.3,2/11/2002
2,11,6,11750,40.6,38.8,2/11/2002
2,11,7,14099,40.2,37.4,2/11/2002
2,11,8,15736,40,36.1,2/11/2002
2,11,9,16275,39.3,35.9,2/11/2002
2,11,10,16675,36.8,33.1,2/11/2002
2,11,11,16980,32.2,28.7,2/11/2002
2,11,12,17120,29,23.7,2/11/2002
2,11,13,17069,28.4,20.1,2/11/2002
2,11,14,16982,27.6,13.8,2/11/2002
2,11,15,16786,27.3,12.5,2/11/2002
2,11,16,16745,26.3,9.3,2/11/2002
2,11,17,17214,25.7,7.4,2/11/2002
2,11,18,18650,23.5,5.4,2/11/2002
2,11,19,19260,21.3,3.1,2/11/2002
2,11,20,18846,19.3,2.3,2/11/2002
2,11,21,18171,17.9,1.5,2/11/2002
2,11,22,17011,16.5,0.4,2/11/2002
2,11,23,15464,15.4,-0.6,2/11/2002
2,11,24,14080,14.7,-0.7,2/11/2002
2,12,1,13198,12.9,0.8,2/12/2002
2,12,2,12799,12.7,-0.4,2/12/2002
2,12,3,12644,12.1,0.2,2/12/2002
2,12,4,12662,12.3,0.6,2/12/2002
2,12,5,12981,12.7,2.1,2/12/2002
2,12,6,14139,13.3,2,2/12/2002
2,12,7,16458,13.9,3.4,2/12/2002
2,12,8,17734,14.3,4.1,2/12/2002
2,12,9,17962,16.2,5.4,2/12/2002
2,12,10,17897,19.5,8.9,2/12/2002
2,12,11,17753,23.9,13,2/12/2002
2,12,12,17451,29,15.9,2/12/2002
2,12,13,17117,33.3,18.3,2/12/2002
2,12,14,16915,36,17.5,2/12/2002
2,12,15,16732,37.1,16.5,2/12/2002
2,12,16,16751,37.7,19.1,2/12/2002
2,12,17,17262,38,20.2,2/12/2002
2,12,18,18340,38.2,20.7,2/12/2002
2,12,19,18523,37.7,21,2/12/2002
2,12,20,18028,37.1,21.6,2/12/2002
2,12,21,17323,36.5,21.7,2/12/2002
2,12,22,16139,35.2,22.1,2/12/2002
2,12,23,14568,35,21.9,2/12/2002
2,12,24,13080,34.9,21.8,2/12/2002
2,13,1,12110,35,21.1,2/13/2002
2,13,2,11687,35.3,21.4,2/13/2002
2,13,3,11448,34.7,22.9,2/13/2002
2,13,4,11449,34.8,20.8,2/13/2002
2,13,5,11806,32.7,19.1,2/13/2002
2,13,6,13031,30.8,19.4,2/13/2002
2,13,7,15338,31.3,18.5,2/13/2002
2,13,8,16562,29.9,19,2/13/2002
2,13,9,16773,32,18.6,2/13/2002
2,13,10,16849,32.3,18.4,2/13/2002
2,13,11,16904,32,14.8,2/13/2002
2,13,12,16792,31.6,10.6,2/13/2002
2,13,13,16563,31,9.5,2/13/2002
2,13,14,16461,30,8,2/13/2002
2,13,15,16282,29.8,6.7,2/13/2002
2,13,16,16255,29.1,6.2,2/13/2002
2,13,17,16684,27.9,4.4,2/13/2002
2,13,18,18087,25.7,2.9,2/13/2002
2,13,19,18774,23.9,1.3,2/13/2002
2,13,20,18474,22,1.2,2/13/2002
2,13,21,17971,20.6,1.8,2/13/2002
2,13,22,16954,19,-0.2,2/13/2002
2,13,23,15401,18.4,1,2/13/2002
2,13,24,13961,17.1,1.2,2/13/2002
2,14,1,13069,16.3,1.7,2/14/2002
2,14,2,12688,15.1,1.8,2/14/2002
2,14,3,12545,14.5,2.4,2/14/2002
2,14,4,12600,13.8,2.4,2/14/2002
2,14,5,12979,13,2.2,2/14/2002
2,14,6,14246,12.4,3.1,2/14/2002
2,14,7,16596,12.2,3.2,2/14/2002
2,14,8,17781,12.7,3.6,2/14/2002
2,14,9,17830,15,4.9,2/14/2002
2,14,10,17711,18.9,5.5,2/14/2002
2,14,11,17553,22.4,5.9,2/14/2002
2,14,12,17288,25.9,7.6,2/14/2002
2,14,13,16902,28.8,8.8,2/14/2002
2,14,14,16626,31.4,10.3,2/14/2002
2,14,15,16339,33.8,11.4,2/14/2002
2,14,16,16164,35.5,9.9,2/14/2002
2,14,17,16511,35.1,12.2,2/14/2002
2,14,18,17751,33.7,13,2/14/2002
2,14,19,18374,32.5,13,2/14/2002
2,14,20,17998,31.1,13.9,2/14/2002
2,14,21,17395,30.7,13.5,2/14/2002
2,14,22,16290,30.8,14.5,2/14/2002
2,14,23,14766,30.6,15.3,2/14/2002
2,14,24,13348,30.1,16,2/14/2002
2,15,1,12415,30.6,16.2,2/15/2002
2,15,2,11958,30,16.2,2/15/2002
2,15,3,11764,29.5,15.9,2/15/2002
2,15,4,11721,29.5,15.6,2/15/2002
2,15,5,12029,29.3,15.6,2/15/2002
2,15,6,13133,29.5,16,2/15/2002
2,15,7,15275,29.6,16.4,2/15/2002
2,15,8,16574,30.3,17.7,2/15/2002
2,15,9,16905,32,19,2/15/2002
2,15,10,16939,34.2,19.6,2/15/2002
2,15,11,16896,36.8,22.2,2/15/2002
2,15,12,16644,40,21.7,2/15/2002
2,15,13,16284,42.5,21.9,2/15/2002
2,15,14,16062,44.1,22.2,2/15/2002
2,15,15,15811,44.6,21.9,2/15/2002
2,15,16,15715,44.6,23.2,2/15/2002
2,15,17,16040,43.3,24.5,2/15/2002
2,15,18,17045,42.2,26.1,2/15/2002
2,15,19,17274,41.2,29.1,2/15/2002
2,15,20,16692,41.1,30,2/15/2002
2,15,21,16029,41.1,31.2,2/15/2002
2,15,22,15056,40.6,32.3,2/15/2002
2,15,23,13763,41.4,33,2/15/2002
2,15,24,12441,41.1,33.6,2/15/2002
2,16,1,11439,41,34.1,2/16/2002
2,16,2,10891,40.8,35.6,2/16/2002
2,16,3,10576,40.7,35.5,2/16/2002
2,16,4,10445,40,35.4,2/16/2002
2,16,5,10518,39,35.2,2/16/2002
2,16,6,10924,37.9,35.1,2/16/2002
2,16,7,11685,38.6,35.4,2/16/2002
2,16,8,12666,39.1,35.7,2/16/2002
2,16,9,13829,40.2,36.3,2/16/2002
2,16,10,14461,41.9,36,2/16/2002
2,16,11,14561,45,36.1,2/16/2002
2,16,12,14334,48,34.4,2/16/2002
2,16,13,13954,50.2,32,2/16/2002
2,16,14,13574,50.7,30.8,2/16/2002
2,16,15,13250,51.9,30.9,2/16/2002
2,16,16,13119,51.4,31,2/16/2002
2,16,17,13414,51,31.6,2/16/2002
2,16,18,14641,48.3,31.3,2/16/2002
2,16,19,15255,45.2,31.2,2/16/2002
2,16,20,14891,42.5,31.1,2/16/2002
2,16,21,14454,39.3,32.8,2/16/2002
2,16,22,13802,37.6,30.2,2/16/2002
2,16,23,12859,36.3,28.3,2/16/2002
2,16,24,11854,36.1,27.7,2/16/2002
2,17,1,11074,36.1,27.6,2/17/2002
2,17,2,10590,35.1,27.7,2/17/2002
2,17,3,10304,34.6,27.7,2/17/2002
2,17,4,10155,34.4,27.8,2/17/2002
2,17,5,10196,35,28.6,2/17/2002
2,17,6,10449,34.7,28.8,2/17/2002
2,17,7,10950,34.7,29.9,2/17/2002
2,17,8,11663,34.5,29.8,2/17/2002
2,17,9,12735,35.4,30.9,2/17/2002
2,17,10,13612,35.1,32.7,2/17/2002
2,17,11,14050,35.8,32.8,2/17/2002
2,17,12,14257,35.6,32.7,2/17/2002
2,17,13,14248,36,33.4,2/17/2002
2,17,14,14126,37.1,34.4,2/17/2002
2,17,15,13977,36.3,33.2,2/17/2002
2,17,16,14020,36.7,33.1,2/17/2002
2,17,17,14479,36.2,31.7,2/17/2002
2,17,18,15653,35.5,30.4,2/17/2002
2,17,19,16016,34.6,30.1,2/17/2002
2,17,20,15597,34.1,29.8,2/17/2002
2,17,21,15015,33.6,30.5,2/17/2002
2,17,22,14220,33.3,30.6,2/17/2002
2,17,23,13181,32.7,29.9,2/17/2002
2,17,24,12125,33,28.6,2/17/2002
2,18,1,11384,32.3,27.6,2/18/2002
2,18,2,10991,32.4,25.4,2/18/2002
2,18,3,10843,31.3,23.8,2/18/2002
2,18,4,10862,30,20.8,2/18/2002
2,18,5,11173,28.9,18.8,2/18/2002
2,18,6,12023,27.7,16.8,2/18/2002
2,18,7,13312,26.9,15,2/18/2002
2,18,8,14417,26.4,14,2/18/2002
2,18,9,15277,27.2,13,2/18/2002
2,18,10,15782,29.2,13.3,2/18/2002
2,18,11,15974,31.5,13.1,2/18/2002
2,18,12,15865,34.2,13.4,2/18/2002
2,18,13,15558,36,13.6,2/18/2002
2,18,14,15260,37.1,13.8,2/18/2002
2,18,15,14936,37.6,14.2,2/18/2002
2,18,16,14767,38,15,2/18/2002
2,18,17,15164,37.8,15.4,2/18/2002
2,18,18,16545,35.6,14,2/18/2002
2,18,19,17336,33.2,13.4,2/18/2002
2,18,20,16944,31.8,12.4,2/18/2002
2,18,21,16330,30.7,11.9,2/18/2002
2,18,22,15364,28.9,11.8,2/18/2002
2,18,23,14019,28.6,11.8,2/18/2002
2,18,24,12800,27.6,12.3,2/18/2002
2,19,1,11960,26,12.4,2/19/2002
2,19,2,11588,25.4,14.6,2/19/2002
2,19,3,11444,24,12.6,2/19/2002
2,19,4,11475,23.5,12.8,2/19/2002
2,19,5,11835,22.9,12.3,2/19/2002
2,19,6,12943,22.9,13.4,2/19/2002
2,19,7,14798,22.3,12.5,2/19/2002
2,19,8,16087,21.8,12.7,2/19/2002
2,19,9,16540,25.9,14.5,2/19/2002
